access_id,odonimo_raw,civico,esponente,coord_x,coord_y,nearest_candidate_section,distance_to_candidate_boundary_m,problem_type,suggested_review_action,notes
3511704,VIA TIMPONE,62,,16.323653,38.9784549,76,12.475,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511705,VIA TIMPONE,66,,16.323689,38.978499,28,16.9,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511706,VIA TIMPONE,7,,16.3229611,38.977832,76,13.035,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511707,VIA TIMPONE,70,,16.3223612,38.978138,22,2.698,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511708,VIA TIMPONE,72,,16.3224671,38.9780409,28,11.09,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511709,VIA TIMPONE,78,,16.3223815,38.9779451,22,18.434,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511710,VIA TIMPONE,8,,16.3230618,38.9779806,59,9.565,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511711,VIA TIMPONE,10,,16.3232022,38.9781243,76,1.562,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511712,VIA TIMPONE,14,,16.3230658,38.9780544,59,8.245,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511713,VIA TIMPONE,18,,16.3230781,38.9780899,76,6.718,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511714,VIA TIMPONE,29,,16.3237143,38.9782932,76,1.307,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511715,VIA TIMPONE,37,,16.3233293,38.9783458,28,17.893,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511716,VIA TIMPONE,49,,16.3240599,38.978681,28,14.859,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511717,VIA TIMPONE,51,,16.3241027,38.9787161,28,14.517,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511718,VIA TIMPONE,52,,16.32359,38.978494,28,8.542,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511719,VIA TIMPONE,85,,16.3222839,38.9782291,22,3.668,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511720,VIA TIMPONE,88,,16.3221175,38.9779032,22,4.881,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511721,VIA TIMPONE,1,ESC,16.3230195,38.9779471,76,13.646,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511722,VIA TIMPONE,1,,16.3227823,38.9779973,22,5.161,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511723,VIA TIMPONE,20,,16.3232656,38.9781362,59,3.127,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511724,VIA TIMPONE,21,,16.3234858,38.9782612,28,12.543,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511725,VIA TIMPONE,22,,16.3227883,38.9780512,76,5.231,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511726,VIA TIMPONE,24,,16.3227711,38.9780471,22,3.779,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511727,VIA TIMPONE,25,,16.3237018,38.9783489,28,5.876,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511730,VIA TIMPONE,27,,16.323708,38.978353,28,6.551,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511731,VIA TIMPONE,28,,16.3232664,38.9782773,59,18.743,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511732,VIA TIMPONE,30,,16.3233997,38.9782329,59,13.012,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511733,VIA TIMPONE,32,,16.323242,38.978253,59,16.174,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511734,VIA TIMPONE,34,,16.323363,38.978306,28,16.593,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511735,VIA TIMPONE,39,,16.3238416,38.9786021,28,23.737,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511736,VIA TIMPONE,41,,16.3238215,38.9784734,28,15.902,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511737,VIA TIMPONE,43,,16.323848,38.978498,28,15.895,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511738,VIA TIMPONE,44,,16.323513,38.9783813,28,1.525,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511746,VIA TIMPONE,46,,16.3235461,38.9783837,76,1.293,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511747,VIA TIMPONE,48,,16.323531,38.9784239,28,1.361,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511748,VIA TIMPONE,5,,16.3231716,38.9778832,59,1.408,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511749,VIA TIMPONE,56,,16.32359,38.978476,28,7.952,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511750,VIA TIMPONE,58,,16.3238762,38.97852,28,15.589,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511751,VIA TIMPONE,60,,16.323645,38.97845,28,11.652,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511752,VIA TIMPONE,64,,16.3236649,38.978479,28,14.25,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511753,VIA TIMPONE,68,,16.3240074,38.9785688,28,10.352,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511867,VICO PRIMO DI VIA SCAVELLO,29,,16.3430515,38.9709578,70,20.58,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511868,VICO PRIMO DI VIA SCAVELLO,10,,16.3430476,38.9709559,69,20.736,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511869,VICO PRIMO DI VIA SCAVELLO,18,,16.3430343,38.9709569,70,21.744,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511870,VICO PRIMO DI VIA SCAVELLO,33,,16.3430415,38.9709511,70,20.864,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511871,VICO PRIMO DI VIA SCAVELLO,4,,16.3430326,38.9709623,69,22.208,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511872,VICO PRIMO DI VIA SCAVELLO,7,,16.3430512,38.9709505,69,20.137,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511874,VICO PRIMO DI VIA SCAVELLO,11,,16.3430442,38.9709619,69,21.359,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511879,VICO PRIMO DI VIA SCAVELLO,43,,16.3430512,38.9709558,69,20.474,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511883,VICO PRIMO DI CORSO VITTORIO EMANUELE,6,,16.2803348,38.9679605,33,10.001,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511884,VICO PRIMO DI CORSO VITTORIO EMANUELE,4,,16.2800703,38.9676534,33,4.323,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511889,TRAVERSA SECONDA DI VIA ENRICO TOTI,4,,16.2489993,38.9194774,19,0.729,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511890,TRAVERSA SECONDA DI VIA ENRICO TOTI,10,,16.3155909,38.9746082,4,3.555,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511891,TRAVERSA SECONDA DI VIA ENRICO TOTI,11,,16.315649,38.9740928,17,8.887,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511892,TRAVERSA SECONDA DI VIA ENRICO TOTI,12,,16.3150658,38.9750649,71,0.317,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511946,VIA MONSIGNORE FRANCESCO MAIOLO,10,,16.3182219,38.9705397,13,8.127,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511947,VIA MONSIGNORE FRANCESCO MAIOLO,13,,16.3183529,38.9705595,1,15.851,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511948,VIA MONSIGNORE FRANCESCO MAIOLO,26,,16.317971,38.9704644,1,3.697,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511949,VIA MONSIGNORE FRANCESCO MAIOLO,3,,16.3185474,38.9704369,1,18.1,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511950,VIA MONSIGNORE FRANCESCO MAIOLO,5,,16.3185661,38.9704439,1,17.003,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511951,VIA MONSIGNORE FRANCESCO MAIOLO,8,,16.3185265,38.9705202,47,24.739,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511952,VIA MONSIGNORE FRANCESCO MAIOLO,9,,16.3185138,38.9705714,1,28.149,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511953,VIA MONSIGNORE FRANCESCO MAIOLO,11,,16.3183677,38.9705764,1,18.084,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511954,VIA MONSIGNORE FRANCESCO MAIOLO,16,,16.3183047,38.9705549,1,12.765,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511955,VIA MONSIGNORE FRANCESCO MAIOLO,18,,16.318314,38.970495,1,8.877,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511956,VIA MONSIGNORE FRANCESCO MAIOLO,20,,16.3182218,38.9705398,1,8.134,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511957,VIA MONSIGNORE FRANCESCO MAIOLO,22,,16.3181851,38.9705377,1,7.019,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511958,VIA MONSIGNORE FRANCESCO MAIOLO,24,,16.3181442,38.9705333,1,5.059,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3511959,VIA MONSIGNORE FRANCESCO MAIOLO,4,,16.3179916,38.9706692,1,8.05,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512532,VIA DARIO LEONE,122,,16.3297151,38.9492247,29,10.405,no_civic_rule_match,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512534,LARGHETTO SCAVELLO,5,,16.3427782,38.9703547,69,0.623,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512535,LARGHETTO SCAVELLO,9,,16.3427272,38.9703524,69,2.023,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512536,VICO SECONDO DI VIA SAN GIOVANNI,15,,16.3208112,38.9752315,42,7.646,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512537,VICO SECONDO DI VIA SAN GIOVANNI,6,,16.3207099,38.9747495,6,5.599,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512541,LARGO SANTO TEODORO,1,,16.323331,38.9797116,4,8.129,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512542,LARGO SANTO TEODORO,2,,16.3232833,38.9796304,4,1.892,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512543,LARGO SANTO TEODORO,32,,16.3240065,38.980018,77,0.594,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512544,CONTRADA FERRANTAZZO,14,,16.3014255,38.9744558,37,51.899,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512580,LOCALITA' VACCARIZZO,15,,16.2527007,38.9167444,55,3.962,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512585,LOCALITA' VACCARO,11,,16.3187812,38.975267,8,3.542,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512586,LOCALITA' VACCARO,5,,16.3187498,38.9754008,8,8.028,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512587,LOCALITA' VACCARO,6,,16.3188616,38.9754711,8,1.246,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512588,RIONE MANDONI,1,,16.2413666,38.9869075,30,68.902,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512589,RIONE MANDONI,101,,16.2404043,38.9881252,8,17.607,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512590,RIONE MANDONI,11,,16.2413842,38.9853335,30,18.973,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
3512591,RIONE MANDONI,118,,16.2409095,38.9878707,8,23.509,street_not_in_electoral_rules,inspect_in_qgis_near_candidate_boundary,remaining review point within 100m of V2 candidate boundary
