access_id,priority,address_query,fallback_queries,street,civic,esponente,coordinate_quality_flag,source_diagnosis,recovery_action,source_lon,source_lat,request_status,request_notes
3609577,P2_external_candidate_useful,"VIA GIORDANO BRUNO 1, Lamezia Terme, Calabria, Italia","VIA GIORDANO BRUNO, Lamezia Terme, Calabria, Italia",VIA GIORDANO BRUNO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3492573","38,9833918",planned,execute with --execute after confirming provider terms/rate limits
3609620,P2_external_candidate_useful,"VIA GIORGIO PINNA 1, Lamezia Terme, Calabria, Italia","VIA GIORGIO PINNA, Lamezia Terme, Calabria, Italia",VIA GIORGIO PINNA,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3462055","38,9789082",planned,execute with --execute after confirming provider terms/rate limits
3536861,P2_external_candidate_useful,"VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA 16, Lamezia Terme, Calabria, Italia","VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA, Lamezia Terme, Calabria, Italia",VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2948038","38,9597986",planned,execute with --execute after confirming provider terms/rate limits
3565191,P2_external_candidate_useful,"VIA GIOVANNI VENTITREESIMO 22/A, Lamezia Terme, Calabria, Italia","VIA GIOVANNI VENTITREESIMO, Lamezia Terme, Calabria, Italia",VIA GIOVANNI VENTITREESIMO,22,A,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2833685","38,9650263",planned,execute with --execute after confirming provider terms/rate limits
3565194,P2_external_candidate_useful,"VIA GIOVANNI VENTITREESIMO 27, Lamezia Terme, Calabria, Italia","VIA GIOVANNI VENTITREESIMO, Lamezia Terme, Calabria, Italia",VIA GIOVANNI VENTITREESIMO,27,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2785575","38,9653964",planned,execute with --execute after confirming provider terms/rate limits
3565179,P2_external_candidate_useful,"VIA GIOVANNI VENTITREESIMO 6, Lamezia Terme, Calabria, Italia","VIA GIOVANNI VENTITREESIMO, Lamezia Terme, Calabria, Italia",VIA GIOVANNI VENTITREESIMO,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3228048","38,9657154",planned,execute with --execute after confirming provider terms/rate limits
3569584,P2_external_candidate_useful,"VIA GIUSEPPE CASTALDI 1, Lamezia Terme, Calabria, Italia","VIA GIUSEPPE CASTALDI, Lamezia Terme, Calabria, Italia",VIA GIUSEPPE CASTALDI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2852272","38,967321",planned,execute with --execute after confirming provider terms/rate limits
3607332,P2_external_candidate_useful,"VIA GIUSEPPE DI VITTORIO 9, Lamezia Terme, Calabria, Italia","VIA GIUSEPPE DI VITTORIO, Lamezia Terme, Calabria, Italia",VIA GIUSEPPE DI VITTORIO,9,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,309546","38,9720822",planned,execute with --execute after confirming provider terms/rate limits
3569904,P2_external_candidate_useful,"VIA GIUSEPPE GARIBALDI 1, Lamezia Terme, Calabria, Italia","VIA GIUSEPPE GARIBALDI, Lamezia Terme, Calabria, Italia",VIA GIUSEPPE GARIBALDI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2815139","38,9663706",planned,execute with --execute after confirming provider terms/rate limits
3526784,P2_external_candidate_useful,"VIA GIUSEPPE TOMAINO 6, Lamezia Terme, Calabria, Italia","VIA GIUSEPPE TOMAINO, Lamezia Terme, Calabria, Italia",VIA GIUSEPPE TOMAINO,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3109997","38,9697201",planned,execute with --execute after confirming provider terms/rate limits
3527378,P2_external_candidate_useful,"VIA GIUSTINO FORTUNATO 9, Lamezia Terme, Calabria, Italia","VIA GIUSTINO FORTUNATO, Lamezia Terme, Calabria, Italia",VIA GIUSTINO FORTUNATO,9,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3322403","38,9614267",planned,execute with --execute after confirming provider terms/rate limits
3516333,P2_external_candidate_useful,"VIA GORIZIA 1, Lamezia Terme, Calabria, Italia","VIA GORIZIA, Lamezia Terme, Calabria, Italia",VIA GORIZIA,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3051075","38,9573351",planned,execute with --execute after confirming provider terms/rate limits
3516343,P2_external_candidate_useful,"VIA GORIZIA 21, Lamezia Terme, Calabria, Italia","VIA GORIZIA, Lamezia Terme, Calabria, Italia",VIA GORIZIA,21,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2671616","38,9174838",planned,execute with --execute after confirming provider terms/rate limits
3530756,P2_external_candidate_useful,"VIA GRAZIA DELEDDA 26, Lamezia Terme, Calabria, Italia","VIA GRAZIA DELEDDA, Lamezia Terme, Calabria, Italia",VIA GRAZIA DELEDDA,26,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3323669","38,933206",planned,execute with --execute after confirming provider terms/rate limits
3602909,P2_external_candidate_useful,"VIA GRIMALDI 2, Lamezia Terme, Calabria, Italia","VIA GRIMALDI, Lamezia Terme, Calabria, Italia",VIA GRIMALDI,2,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3370668","38,9387009",planned,execute with --execute after confirming provider terms/rate limits
3522529,P2_external_candidate_useful,"VIA GUIDO DORSO 28, Lamezia Terme, Calabria, Italia","VIA GUIDO DORSO, Lamezia Terme, Calabria, Italia",VIA GUIDO DORSO,28,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2846608","38,9654351",planned,execute with --execute after confirming provider terms/rate limits
3517788,P2_external_candidate_useful,"VIA INDIPENDENZA 109, Lamezia Terme, Calabria, Italia","VIA INDIPENDENZA, Lamezia Terme, Calabria, Italia",VIA INDIPENDENZA,109,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2400012","38,9863557",planned,execute with --execute after confirming provider terms/rate limits
3528451,P2_external_candidate_useful,"VIA INGEGNERE GIUSEPPE D'AUDINO 1/A, Lamezia Terme, Calabria, Italia","VIA INGEGNERE GIUSEPPE D'AUDINO, Lamezia Terme, Calabria, Italia",VIA INGEGNERE GIUSEPPE D'AUDINO,1,A,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2566513","38,919359",planned,execute with --execute after confirming provider terms/rate limits
3520013,P2_external_candidate_useful,"VIA INNOCENZO NONO 41, Lamezia Terme, Calabria, Italia","VIA INNOCENZO NONO, Lamezia Terme, Calabria, Italia",VIA INNOCENZO NONO,41,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2810559","38,9645937",planned,execute with --execute after confirming provider terms/rate limits
3520020,P2_external_candidate_useful,"VIA INNOCENZO NONO 42, Lamezia Terme, Calabria, Italia","VIA INNOCENZO NONO, Lamezia Terme, Calabria, Italia",VIA INNOCENZO NONO,42,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,306573","38,9698403",planned,execute with --execute after confirming provider terms/rate limits
3520017,P2_external_candidate_useful,"VIA INNOCENZO NONO 53, Lamezia Terme, Calabria, Italia","VIA INNOCENZO NONO, Lamezia Terme, Calabria, Italia",VIA INNOCENZO NONO,53,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3271908","38,9512787",planned,execute with --execute after confirming provider terms/rate limits
3534991,P2_external_candidate_useful,"VIA ISNARDI 22, Lamezia Terme, Calabria, Italia","VIA ISNARDI, Lamezia Terme, Calabria, Italia",VIA ISNARDI,22,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3129278","38,9656035",planned,execute with --execute after confirming provider terms/rate limits
3516275,P2_external_candidate_useful,"VIA ISONZO 48, Lamezia Terme, Calabria, Italia","VIA ISONZO, Lamezia Terme, Calabria, Italia",VIA ISONZO,48,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2872194","38,9693988",planned,execute with --execute after confirming provider terms/rate limits
3513998,P2_external_candidate_useful,"VIA LEONARDO DA VINCI 1, Lamezia Terme, Calabria, Italia","VIA LEONARDO DA VINCI, Lamezia Terme, Calabria, Italia",VIA LEONARDO DA VINCI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3274603","38,9566541",planned,execute with --execute after confirming provider terms/rate limits
3513989,P2_external_candidate_useful,"VIA LEONARDO DA VINCI 2, Lamezia Terme, Calabria, Italia","VIA LEONARDO DA VINCI, Lamezia Terme, Calabria, Italia",VIA LEONARDO DA VINCI,2,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3161741","38,9698193",planned,execute with --execute after confirming provider terms/rate limits
3514025,P2_external_candidate_useful,"VIA LEONARDO DA VINCI 3, Lamezia Terme, Calabria, Italia","VIA LEONARDO DA VINCI, Lamezia Terme, Calabria, Italia",VIA LEONARDO DA VINCI,3,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3291666","38,948655",planned,execute with --execute after confirming provider terms/rate limits
3537968,P2_external_candidate_useful,"VIA LUIGI EINAUDI 27, Lamezia Terme, Calabria, Italia","VIA LUIGI EINAUDI, Lamezia Terme, Calabria, Italia",VIA LUIGI EINAUDI,27,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2827967","38,9708735",planned,execute with --execute after confirming provider terms/rate limits
3537974,P2_external_candidate_useful,"VIA LUIGI EINAUDI 39, Lamezia Terme, Calabria, Italia","VIA LUIGI EINAUDI, Lamezia Terme, Calabria, Italia",VIA LUIGI EINAUDI,39,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2790275","38,8682779",planned,execute with --execute after confirming provider terms/rate limits
3535009,P2_external_candidate_useful,"VIA LUIGI PIRANDELLO 1, Lamezia Terme, Calabria, Italia","VIA LUIGI PIRANDELLO, Lamezia Terme, Calabria, Italia",VIA LUIGI PIRANDELLO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2923815","38,9664949",planned,execute with --execute after confirming provider terms/rate limits
3536834,P2_external_candidate_useful,"VIA MADONNA DELLA SPINA 67, Lamezia Terme, Calabria, Italia","VIA MADONNA DELLA SPINA, Lamezia Terme, Calabria, Italia",VIA MADONNA DELLA SPINA,67,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3068671","38,9796447",planned,execute with --execute after confirming provider terms/rate limits
3602870,P2_external_candidate_useful,"VIA MAGNA GRECIA 3, Lamezia Terme, Calabria, Italia","VIA MAGNA GRECIA, Lamezia Terme, Calabria, Italia",VIA MAGNA GRECIA,3,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3106613","38,9661579",planned,execute with --execute after confirming provider terms/rate limits
3518004,P2_external_candidate_useful,"VIA MARSALA 6, Lamezia Terme, Calabria, Italia","VIA MARSALA, Lamezia Terme, Calabria, Italia",VIA MARSALA,6,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3162964","38,9756021",planned,execute with --execute after confirming provider terms/rate limits
3517714,P2_external_candidate_useful,"VIA MARTE 8, Lamezia Terme, Calabria, Italia","VIA MARTE, Lamezia Terme, Calabria, Italia",VIA MARTE,8,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2798109","38,9660897",planned,execute with --execute after confirming provider terms/rate limits
3517718,P2_external_candidate_useful,"VIA MARZABOTTO 17, Lamezia Terme, Calabria, Italia","VIA MARZABOTTO, Lamezia Terme, Calabria, Italia",VIA MARZABOTTO,17,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,318767","38,9738466",planned,execute with --execute after confirming provider terms/rate limits
3598597,P2_external_candidate_useful,"VIA METAURO 9, Lamezia Terme, Calabria, Italia","VIA METAURO, Lamezia Terme, Calabria, Italia",VIA METAURO,9,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3195825","38,9702471",planned,execute with --execute after confirming provider terms/rate limits
3600611,P2_external_candidate_useful,"VIA MICHELANGELO BUONARROTI 39, Lamezia Terme, Calabria, Italia","VIA MICHELANGELO BUONARROTI, Lamezia Terme, Calabria, Italia",VIA MICHELANGELO BUONARROTI,39,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3208597","38,9617471",planned,execute with --execute after confirming provider terms/rate limits
3512806,P2_external_candidate_useful,"VIA MIRELLA STAGLIANO' 99, Lamezia Terme, Calabria, Italia","VIA MIRELLA STAGLIANO', Lamezia Terme, Calabria, Italia",VIA MIRELLA STAGLIANO',99,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,293938","38,9637101",planned,execute with --execute after confirming provider terms/rate limits
3516894,P2_external_candidate_useful,"VIA MONSIGNOR AZIO DAVOLI 124, Lamezia Terme, Calabria, Italia","VIA MONSIGNOR AZIO DAVOLI, Lamezia Terme, Calabria, Italia",VIA MONSIGNOR AZIO DAVOLI,124,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3384765","38,9528179",planned,execute with --execute after confirming provider terms/rate limits
3516826,P2_external_candidate_useful,"VIA MONSIGNOR AZIO DAVOLI 224, Lamezia Terme, Calabria, Italia","VIA MONSIGNOR AZIO DAVOLI, Lamezia Terme, Calabria, Italia",VIA MONSIGNOR AZIO DAVOLI,224,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3195417","38,9752575",planned,execute with --execute after confirming provider terms/rate limits
3516923,P2_external_candidate_useful,"VIA MONSIGNOR AZIO DAVOLI 82, Lamezia Terme, Calabria, Italia","VIA MONSIGNOR AZIO DAVOLI, Lamezia Terme, Calabria, Italia",VIA MONSIGNOR AZIO DAVOLI,82,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2841628","38,9466924",planned,execute with --execute after confirming provider terms/rate limits
3539018,P2_external_candidate_useful,"VIA MONTE BOTTE DONATO 1, Lamezia Terme, Calabria, Italia","VIA MONTE BOTTE DONATO, Lamezia Terme, Calabria, Italia",VIA MONTE BOTTE DONATO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3488614","38,9838451",planned,execute with --execute after confirming provider terms/rate limits
3562887,P2_external_candidate_useful,"VIA MONTE COCUZZO 1, Lamezia Terme, Calabria, Italia","VIA MONTE COCUZZO, Lamezia Terme, Calabria, Italia",VIA MONTE COCUZZO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3073521","38,9722297",planned,execute with --execute after confirming provider terms/rate limits
3528189,P2_external_candidate_useful,"VIA MONTE CONTRO' 22, Lamezia Terme, Calabria, Italia","VIA MONTE CONTRO', Lamezia Terme, Calabria, Italia",VIA MONTE CONTRO',22,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2793954","38,9656556",planned,execute with --execute after confirming provider terms/rate limits
3537740,P2_external_candidate_useful,"VIA MONTELLO 1/A, Lamezia Terme, Calabria, Italia","VIA MONTELLO, Lamezia Terme, Calabria, Italia",VIA MONTELLO,1,A,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2527906","38,9204465",planned,execute with --execute after confirming provider terms/rate limits
3521272,P2_external_candidate_useful,"VIA NAPOLEONE BRUNO RUBERTO 22, Lamezia Terme, Calabria, Italia","VIA NAPOLEONE BRUNO RUBERTO, Lamezia Terme, Calabria, Italia",VIA NAPOLEONE BRUNO RUBERTO,22,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3198823","38,9728635",planned,execute with --execute after confirming provider terms/rate limits
3521273,P2_external_candidate_useful,"VIA NAPOLEONE BRUNO RUBERTO 69, Lamezia Terme, Calabria, Italia","VIA NAPOLEONE BRUNO RUBERTO, Lamezia Terme, Calabria, Italia",VIA NAPOLEONE BRUNO RUBERTO,69,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2948038","38,9597986",planned,execute with --execute after confirming provider terms/rate limits
3513217,P2_external_candidate_useful,"VIA NUNZIO 35, Lamezia Terme, Calabria, Italia","VIA NUNZIO, Lamezia Terme, Calabria, Italia",VIA NUNZIO,35,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3020761","38,9681944",planned,execute with --execute after confirming provider terms/rate limits
3572131,P2_external_candidate_useful,"VIA OSLAVIA 27, Lamezia Terme, Calabria, Italia","VIA OSLAVIA, Lamezia Terme, Calabria, Italia",VIA OSLAVIA,27,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2398961","38,9888757",planned,execute with --execute after confirming provider terms/rate limits
3523910,P2_external_candidate_useful,"VIA OSVALDO CERMINARA 22, Lamezia Terme, Calabria, Italia","VIA OSVALDO CERMINARA, Lamezia Terme, Calabria, Italia",VIA OSVALDO CERMINARA,22,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3161703","38,9722584",planned,execute with --execute after confirming provider terms/rate limits
3515376,P2_external_candidate_useful,"VIA PALMIERI 21, Lamezia Terme, Calabria, Italia","VIA PALMIERI, Lamezia Terme, Calabria, Italia",VIA PALMIERI,21,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2837828","38,9651512",planned,execute with --execute after confirming provider terms/rate limits
3519358,P2_external_candidate_useful,"VIA PASQUALE D'AMICO 27, Lamezia Terme, Calabria, Italia","VIA PASQUALE D'AMICO, Lamezia Terme, Calabria, Italia",VIA PASQUALE D'AMICO,27,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2849084","38,9656171",planned,execute with --execute after confirming provider terms/rate limits
3519473,P2_external_candidate_useful,"VIA PASQUALE PALADINO 1, Lamezia Terme, Calabria, Italia","VIA PASQUALE PALADINO, Lamezia Terme, Calabria, Italia",VIA PASQUALE PALADINO,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3022644","38,9536127",planned,execute with --execute after confirming provider terms/rate limits
3518313,P2_external_candidate_useful,"VIA PIETRO BADOGLIO 16, Lamezia Terme, Calabria, Italia","VIA PIETRO BADOGLIO, Lamezia Terme, Calabria, Italia",VIA PIETRO BADOGLIO,16,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2533054","38,9207898",planned,execute with --execute after confirming provider terms/rate limits
3519375,P2_external_candidate_useful,"VIA PIETRO MANCINI 2, Lamezia Terme, Calabria, Italia","VIA PIETRO MANCINI, Lamezia Terme, Calabria, Italia",VIA PIETRO MANCINI,2,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3323669","38,933206",planned,execute with --execute after confirming provider terms/rate limits
3519385,P2_external_candidate_useful,"VIA PIETRO MANCINI 3, Lamezia Terme, Calabria, Italia","VIA PIETRO MANCINI, Lamezia Terme, Calabria, Italia",VIA PIETRO MANCINI,3,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3338563","38,9367633",planned,execute with --execute after confirming provider terms/rate limits
3514683,P2_external_candidate_useful,"VIA PIRO 20, Lamezia Terme, Calabria, Italia","VIA PIRO, Lamezia Terme, Calabria, Italia",VIA PIRO,20,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3038718","38,9672351",planned,execute with --execute after confirming provider terms/rate limits
3562965,P2_external_candidate_useful,"VIA RAZIONALE 18, Lamezia Terme, Calabria, Italia","VIA RAZIONALE, Lamezia Terme, Calabria, Italia",VIA RAZIONALE,18,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2432456","38,9259139",planned,execute with --execute after confirming provider terms/rate limits
3569760,P2_external_candidate_useful,"VIA RE DI PUGLIA 11, Lamezia Terme, Calabria, Italia","VIA RE DI PUGLIA, Lamezia Terme, Calabria, Italia",VIA RE DI PUGLIA,11,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2451574","38,9264539",planned,execute with --execute after confirming provider terms/rate limits
3569759,P2_external_candidate_useful,"VIA RE DI PUGLIA 3, Lamezia Terme, Calabria, Italia","VIA RE DI PUGLIA, Lamezia Terme, Calabria, Italia",VIA RE DI PUGLIA,3,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2474781","38,9278112",planned,execute with --execute after confirming provider terms/rate limits
3538472,P2_external_candidate_useful,"VIA REGINA ELENA 1, Lamezia Terme, Calabria, Italia","VIA REGINA ELENA, Lamezia Terme, Calabria, Italia",VIA REGINA ELENA,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2776412","38,867668",planned,execute with --execute after confirming provider terms/rate limits
3538479,P2_external_candidate_useful,"VIA REGINA ELENA 18, Lamezia Terme, Calabria, Italia","VIA REGINA ELENA, Lamezia Terme, Calabria, Italia",VIA REGINA ELENA,18,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,31709","38,97482",planned,execute with --execute after confirming provider terms/rate limits
3538590,P2_external_candidate_useful,"VIA REGINA MARGHERITA 62, Lamezia Terme, Calabria, Italia","VIA REGINA MARGHERITA, Lamezia Terme, Calabria, Italia",VIA REGINA MARGHERITA,62,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3220679","38,9786318",planned,execute with --execute after confirming provider terms/rate limits
3518288,P2_external_candidate_useful,"VIA RENO 2, Lamezia Terme, Calabria, Italia","VIA RENO, Lamezia Terme, Calabria, Italia",VIA RENO,2,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3194662","38,9696298",planned,execute with --execute after confirming provider terms/rate limits
3565020,P2_external_candidate_useful,"VIA RICCARDO LOMBARDI 1, Lamezia Terme, Calabria, Italia","VIA RICCARDO LOMBARDI, Lamezia Terme, Calabria, Italia",VIA RICCARDO LOMBARDI,1,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,307164","38,9740923",planned,execute with --execute after confirming provider terms/rate limits
3567261,P2_external_candidate_useful,"VIA RICCARDO LOMBARDI 78, Lamezia Terme, Calabria, Italia","VIA RICCARDO LOMBARDI, Lamezia Terme, Calabria, Italia",VIA RICCARDO LOMBARDI,78,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3237045","38,9824183",planned,execute with --execute after confirming provider terms/rate limits
3514710,P2_external_candidate_useful,"VIA ROBERT BADEN POWELL 11, Lamezia Terme, Calabria, Italia","VIA ROBERT BADEN POWELL, Lamezia Terme, Calabria, Italia",VIA ROBERT BADEN POWELL,11,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3204501","38,9736311",planned,execute with --execute after confirming provider terms/rate limits
3589433,P2_external_candidate_useful,"VIA ROBERTA LANZINO 40, Lamezia Terme, Calabria, Italia","VIA ROBERTA LANZINO, Lamezia Terme, Calabria, Italia",VIA ROBERTA LANZINO,40,,street_context_mismatch,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,318209","38,978132",planned,execute with --execute after confirming provider terms/rate limits
3526395,P2_external_candidate_useful,"VIA ROBERTO IL GUISCARDO 12, Lamezia Terme, Calabria, Italia","VIA ROBERTO IL GUISCARDO, Lamezia Terme, Calabria, Italia",VIA ROBERTO IL GUISCARDO,12,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3159654","38,9759628",planned,execute with --execute after confirming provider terms/rate limits
3530841,P2_external_candidate_useful,"VIA ROBERTO IL GUISCARDO 234, Lamezia Terme, Calabria, Italia","VIA ROBERTO IL GUISCARDO, Lamezia Terme, Calabria, Italia",VIA ROBERTO IL GUISCARDO,234,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2807894","38,9690018",planned,execute with --execute after confirming provider terms/rate limits
3528569,P2_external_candidate_useful,"VIA ROBERTO IL GUISCARDO 26, Lamezia Terme, Calabria, Italia","VIA ROBERTO IL GUISCARDO, Lamezia Terme, Calabria, Italia",VIA ROBERTO IL GUISCARDO,26,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2851469","38,968843",planned,execute with --execute after confirming provider terms/rate limits
3528601,P2_external_candidate_useful,"VIA ROBERTO IL GUISCARDO 35, Lamezia Terme, Calabria, Italia","VIA ROBERTO IL GUISCARDO, Lamezia Terme, Calabria, Italia",VIA ROBERTO IL GUISCARDO,35,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3027523","38,9579415",planned,execute with --execute after confirming provider terms/rate limits
3521942,P2_external_candidate_useful,"VIA ROMA 4, Lamezia Terme, Calabria, Italia","VIA ROMA, Lamezia Terme, Calabria, Italia",VIA ROMA,4,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,3212663","38,9741346",planned,execute with --execute after confirming provider terms/rate limits
3517379,P2_external_candidate_useful,"VIA SACERDOTE ANDREA VESCIO 27, Lamezia Terme, Calabria, Italia","VIA SACERDOTE ANDREA VESCIO, Lamezia Terme, Calabria, Italia",VIA SACERDOTE ANDREA VESCIO,27,,same_street_outlier,suspect_coordinate_present_in_original_anncsu_raw,external_geocode_candidate_plus_human_review,"16,2849081","38,9689672",planned,execute with --execute after confirming provider terms/rate limits
