access_id,provider,candidate_method,candidate_status,candidate_lon,candidate_lat,candidate_confidence,candidate_explanation,source_lon,source_lat,distance_from_source_m,street,civico,esponente,coordinate_quality_flag,anchor_count,numeric_anchor_count,lower_anchor_access_id,lower_anchor_civic,upper_anchor_access_id,upper_anchor_civic,nearest_anchor_access_id,nearest_anchor_civic,nearest_anchor_distance_m,notes
3533200,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3141144,38.9759039,low,Only one-sided or sparse numeric same-street anchors were available.,16.2898468,38.9639219,2485.3,VIA GENERALE PIETRO CRISTAUDO,1,,same_street_outlier,8,8,,,3533198,6,3533206,9,2485.3,Local ANNCSU anchor candidate only; do not apply without human review.
3535271,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2949773,38.9586773,medium,Interpolated civic 6 between same-street anchors 5 and 11.,16.2927152,38.9478127,1223.8,VIA GERARDO ROHLFS,6,,same_street_outlier,18,18,3535270,5,3533233,11,3535258,3,889.6,Local ANNCSU anchor candidate only; do not apply without human review.
3529552,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.340389,38.9519962,low,Only one-sided or sparse numeric same-street anchors were available.,16.3412403,38.9488542,357.0,VIA GIACOMO MATTEOTTI,31,,same_street_outlier,25,25,3531643,27,,,3531642,25,357.0,Local ANNCSU anchor candidate only; do not apply without human review.
3526706,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2840798,38.9560745,low,Only one-sided or sparse numeric same-street anchors were available.,16.3389576,38.9552298,4746.1,VIA GIACOMO PUCCINI,1,,same_street_outlier,3,3,,,3526710,2,3526707,4,4746.1,Local ANNCSU anchor candidate only; do not apply without human review.
3526711,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2840778,38.9560204,low,Only one-sided or sparse numeric same-street anchors were available.,16.3409651,38.9482896,4993.8,VIA GIACOMO PUCCINI,9,,same_street_outlier,3,3,3526708,5,,,3526710,2,4993.8,Local ANNCSU anchor candidate only; do not apply without human review.
3522429,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3338232,38.9636822,medium,Interpolated civic 101 between same-street anchors 100 and 102.,16.2480636,38.9770685,7561.9,VIA GIOACCHINO MURAT,101,,same_street_outlier,125,125,3522428,100,3522345,102,3522347,107,2907.3,Local ANNCSU anchor candidate only; do not apply without human review.
3522438,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3233014,38.9445329,medium,1 same-street anchor(s) share civic number 111.,16.3244874,38.9456708,162.9,VIA GIOACCHINO MURAT,111,,street_context_mismatch,125,125,,,,,3522349,109,128.1,Local ANNCSU anchor candidate only; do not apply without human review.
3609577,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3454844,38.9778332,low,Only one-sided or sparse numeric same-street anchors were available.,16.3492573,38.9833918,698.8,VIA GIORDANO BRUNO,1,,same_street_outlier,27,27,,,3609571,2,3609580,17,698.8,Local ANNCSU anchor candidate only; do not apply without human review.
3609620,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3232105,38.9603846,low,Only one-sided or sparse numeric same-street anchors were available.,16.3462055,38.9789082,2862.6,VIA GIORGIO PINNA,1,,same_street_outlier,71,71,,,3609628,2,3609679,68,2862.6,Local ANNCSU anchor candidate only; do not apply without human review.
3536861,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2913744,38.9527138,low,Only one-sided or sparse numeric same-street anchors were available.,16.2948038,38.9597986,841.8,VIA GIOVAN BATTISTA E GIUSEPPE PARRACOCCHIA,16,,same_street_outlier,12,12,3536866,14,,,3536867,2,841.8,Local ANNCSU anchor candidate only; do not apply without human review.
3565191,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.2512812,38.9209753,medium,1 same-street anchor(s) share civic number 22.,16.2833685,38.9650263,5629.7,VIA GIOVANNI VENTITREESIMO,22,A,same_street_outlier,33,33,,,,,3565169,18,3322.3,Local ANNCSU anchor candidate only; do not apply without human review.
3565194,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2513639,38.9210816,medium,Interpolated civic 27 between same-street anchors 26 and 28.,16.2785575,38.9653964,5460.0,VIA GIOVANNI VENTITREESIMO,27,,same_street_outlier,33,33,3565173,26,3565195,28,3565169,18,3739.7,Local ANNCSU anchor candidate only; do not apply without human review.
3565179,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.251616,38.9209144,medium,Interpolated civic 6 between same-street anchors 5 and 8.,16.3228048,38.9657154,7919.7,VIA GIOVANNI VENTITREESIMO,6,,same_street_outlier,33,33,3565201,5,3565202,8,3565169,18,598.4,Local ANNCSU anchor candidate only; do not apply without human review.
3569584,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2730542,38.9636027,low,Only one-sided or sparse numeric same-street anchors were available.,16.2852272,38.967321,1130.7,VIA GIUSEPPE CASTALDI,1,,same_street_outlier,7,7,,,3569580,3,3569582,4,1130.7,Local ANNCSU anchor candidate only; do not apply without human review.
3607332,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2780875,38.965757,medium,Interpolated civic 9 between same-street anchors 8 and 13.,16.309546,38.9720822,2809.1,VIA GIUSEPPE DI VITTORIO,9,,same_street_outlier,10,10,3607344,8,3607335,13,3607327,14,2440.8,Local ANNCSU anchor candidate only; do not apply without human review.
3569904,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2864526,38.9668627,low,Only one-sided or sparse numeric same-street anchors were available.,16.2815139,38.9663706,430.5,VIA GIUSEPPE GARIBALDI,1,,same_street_outlier,75,75,,,3569937,5,3555828,58,430.5,Local ANNCSU anchor candidate only; do not apply without human review.
3526784,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2817857,38.9641102,medium,Interpolated civic 6 between same-street anchors 4 and 15.,16.3109997,38.9697201,2601.6,VIA GIUSEPPE TOMAINO,6,,same_street_outlier,5,5,3526781,4,3526779,15,3526780,18,2580.0,Local ANNCSU anchor candidate only; do not apply without human review.
3527378,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3302648,38.960645,medium,Interpolated civic 9 between same-street anchors 8 and 10.,16.3322403,38.9614267,191.7,VIA GIUSTINO FORTUNATO,9,,street_context_mismatch,19,19,3527390,8,3527371,10,3527389,7,179.3,Local ANNCSU anchor candidate only; do not apply without human review.
3516333,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2988921,38.9603197,low,Only one-sided or sparse numeric same-street anchors were available.,16.3051075,38.9573351,631.6,VIA GORIZIA,1,,same_street_outlier,60,60,,,3516342,2,3516332,8,631.6,Local ANNCSU anchor candidate only; do not apply without human review.
3516343,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2908196,38.9640895,medium,Interpolated civic 21 between same-street anchors 20 and 22.,16.2671616,38.9174838,5571.6,VIA GORIZIA,21,,same_street_outlier,60,60,3516316,20,3516317,22,3516321,3,5424.2,Local ANNCSU anchor candidate only; do not apply without human review.
3530756,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3094925,38.9491965,medium,Interpolated civic 26 between same-street anchors 25 and 27.,16.3323669,38.933206,2659.9,VIA GRAZIA DELEDDA,26,,street_context_mismatch,38,38,3530755,25,3530757,27,3530760,30,195.4,Local ANNCSU anchor candidate only; do not apply without human review.
3602909,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3199373,38.9642608,low,Only one-sided or sparse numeric same-street anchors were available.,16.3370668,38.9387009,3205.0,VIA GRIMALDI,2,,same_street_outlier,24,24,,,3602918,4,3602907,18,3205.0,Local ANNCSU anchor candidate only; do not apply without human review.
3522529,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3366155,38.9563309,medium,Interpolated civic 28 between same-street anchors 27 and 29.,16.2846608,38.9654351,4604.8,VIA GUIDO DORSO,28,,same_street_outlier,40,40,3522528,27,3522530,29,3522559,74,318.6,Local ANNCSU anchor candidate only; do not apply without human review.
3517788,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3050036,38.9690146,medium,Interpolated civic 109 between same-street anchors 108 and 110.,16.2400012,38.9863557,5940.6,VIA INDIPENDENZA,109,,same_street_outlier,144,144,3517734,108,3517736,110,3519924,66,4138.6,Local ANNCSU anchor candidate only; do not apply without human review.
3528451,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3072167,38.972798,medium,1 same-street anchor(s) share civic number 1.,16.2566513,38.919359,7377.8,VIA INGEGNERE GIUSEPPE D'AUDINO,1,A,same_street_outlier,4,4,,,,,3528450,16,7359.6,Local ANNCSU anchor candidate only; do not apply without human review.
3520013,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3050896,38.9664252,medium,Interpolated civic 41 between same-street anchors 40 and 43.,16.2810559,38.9645937,2087.8,VIA INNOCENZO NONO,41,,same_street_outlier,23,23,3520019,40,3520014,43,3520031,51,2167.3,Local ANNCSU anchor candidate only; do not apply without human review.
3520020,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3038799,38.9604921,medium,Interpolated civic 42 between same-street anchors 40 and 43.,16.306573,38.9698403,1065.2,VIA INNOCENZO NONO,42,,same_street_outlier,23,23,3520019,40,3520014,43,3520011,37,272.6,Local ANNCSU anchor candidate only; do not apply without human review.
3520017,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3028399,38.9543914,low,Only one-sided or sparse numeric same-street anchors were available.,16.3271908,38.9512787,2133.9,VIA INNOCENZO NONO,53,,same_street_outlier,23,23,3520031,51,,,3520030,47,2133.9,Local ANNCSU anchor candidate only; do not apply without human review.
3534991,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2812011,38.9648469,low,Only one-sided or sparse numeric same-street anchors were available.,16.3129278,38.9656035,2744.3,VIA ISNARDI,22,,same_street_outlier,6,6,3534986,20,,,3534986,20,2744.3,Local ANNCSU anchor candidate only; do not apply without human review.
3516275,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3026034,38.9717706,medium,Interpolated civic 48 between same-street anchors 47 and 49.,16.2872194,38.9693988,1355.9,VIA ISONZO,48,,street_context_mismatch,90,90,3516227,47,3516228,49,3516227,47,175.0,Local ANNCSU anchor candidate only; do not apply without human review.
3513998,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.324177,38.9559532,low,Only one-sided or sparse numeric same-street anchors were available.,16.3274603,38.9566541,294.4,VIA LEONARDO DA VINCI,1,,same_street_outlier,52,52,,,3513995,5,3513996,51,294.4,Local ANNCSU anchor candidate only; do not apply without human review.
3513989,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3191533,38.9674584,low,Only one-sided or sparse numeric same-street anchors were available.,16.3161741,38.9698193,367.8,VIA LEONARDO DA VINCI,2,,same_street_outlier,52,52,,,3513995,5,3514050,57,367.8,Local ANNCSU anchor candidate only; do not apply without human review.
3514025,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3234223,38.9546968,low,Only one-sided or sparse numeric same-street anchors were available.,16.3291666,38.948655,835.5,VIA LEONARDO DA VINCI,3,,same_street_outlier,52,52,,,3513995,5,3514056,67,835.5,Local ANNCSU anchor candidate only; do not apply without human review.
3537968,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2854275,38.9621342,medium,Interpolated civic 27 between same-street anchors 26 and 28.,16.2827967,38.9708735,998.0,VIA LUIGI EINAUDI,27,,same_street_outlier,39,39,3537947,26,3537969,28,3537942,18,438.5,Local ANNCSU anchor candidate only; do not apply without human review.
3537974,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3091688,38.9591553,medium,Interpolated civic 39 between same-street anchors 38 and 40.,16.2790275,38.8682779,10436.2,VIA LUIGI EINAUDI,39,,same_street_outlier,39,39,3537953,38,3537960,40,3537949,30,10164.7,Local ANNCSU anchor candidate only; do not apply without human review.
3520037,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2913713,38.9665153,medium,Interpolated civic 10 between same-street anchors 8 and 12.,16.3145036,38.9698506,2034.0,VIA LUIGI GALVANI,10,,needs_manual_coordinate_review,15,15,3520035,8,3520038,12,3520035,8,1934.9,Local ANNCSU anchor candidate only; do not apply without human review.
3520034,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2907511,38.9666572,medium,Interpolated civic 11 between same-street anchors 8 and 12.,16.3152751,38.9702276,2157.0,VIA LUIGI GALVANI,11,,needs_manual_coordinate_review,15,15,3520035,8,3520038,12,3520035,8,2009.1,Local ANNCSU anchor candidate only; do not apply without human review.
3522157,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2919916,38.9663734,medium,Interpolated civic 9 between same-street anchors 8 and 12.,16.3177124,38.9729637,2341.2,VIA LUIGI GALVANI,9,,needs_manual_coordinate_review,15,15,3520035,8,3520038,12,3520035,8,2295.5,Local ANNCSU anchor candidate only; do not apply without human review.
3535009,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2881368,38.963217,low,Only one-sided or sparse numeric same-street anchors were available.,16.2923815,38.9664949,517.2,VIA LUIGI PIRANDELLO,1,,same_street_outlier,18,18,,,3535021,3,3535012,14,517.2,Local ANNCSU anchor candidate only; do not apply without human review.
3536834,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.312919,38.9514595,medium,Interpolated civic 67 between same-street anchors 65 and 69.,16.3068671,38.9796447,3177.4,VIA MADONNA DELLA SPINA,67,,street_context_mismatch,53,53,3536802,65,3536835,69,3536839,63,164.5,Local ANNCSU anchor candidate only; do not apply without human review.
3602870,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3101338,38.9624287,medium,Interpolated civic 3 between same-street anchors 2 and 4.,16.3106613,38.9661579,417.2,VIA MAGNA GRECIA,3,,street_context_mismatch,8,8,3602869,2,3602871,4,3602876,9,386.5,Local ANNCSU anchor candidate only; do not apply without human review.
3518004,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3020532,38.9546855,low,Only one-sided or sparse numeric same-street anchors were available.,16.3162964,38.9756021,2631.7,VIA MARSALA,6,,same_street_outlier,5,5,3518003,4,,,3518001,1,2631.7,Local ANNCSU anchor candidate only; do not apply without human review.
3517714,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3233008,38.9814857,medium,Interpolated civic 8 between same-street anchors 4 and 10.,16.2798109,38.9660897,4131.0,VIA MARTE,8,,same_street_outlier,4,4,3517713,4,3517706,10,3517708,3,4125.0,Local ANNCSU anchor candidate only; do not apply without human review.
3517718,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.277084,38.9647636,low,Only one-sided or sparse numeric same-street anchors were available.,16.318767,38.9738466,3742.4,VIA MARZABOTTO,17,,same_street_outlier,5,5,3517717,16,,,3517717,16,3742.4,Local ANNCSU anchor candidate only; do not apply without human review.
3598597,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2829811,38.9650398,medium,Interpolated civic 9 between same-street anchors 7 and 11.,16.3195825,38.9702471,3216.9,VIA METAURO,9,,same_street_outlier,7,7,3598596,7,3598591,11,3598593,15,3216.3,Local ANNCSU anchor candidate only; do not apply without human review.
3600611,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2890591,38.9644373,medium,Interpolated civic 39 between same-street anchors 38 and 40.,16.3208597,38.9617471,2765.7,VIA MICHELANGELO BUONARROTI,39,,same_street_outlier,47,47,3600606,38,3598494,40,3600615,46,2746.0,Local ANNCSU anchor candidate only; do not apply without human review.
3512806,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.287134,38.9432039,low,Only one-sided or sparse numeric same-street anchors were available.,16.293938,38.9637101,2354.9,VIA MIRELLA STAGLIANO',99,,same_street_outlier,11,11,3512805,97,,,3512809,67,2354.9,Local ANNCSU anchor candidate only; do not apply without human review.
3516894,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3282422,38.9575299,medium,Interpolated civic 124 between same-street anchors 123 and 125.,16.3384765,38.9528179,1028.4,VIA MONSIGNOR AZIO DAVOLI,124,,street_context_mismatch,169,169,3516962,123,3516845,125,3516929,118,194.8,Local ANNCSU anchor candidate only; do not apply without human review.
3516826,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3392948,38.9368839,medium,Interpolated civic 224 between same-street anchors 222 and 226.,16.3195417,38.9752575,4596.1,VIA MONSIGNOR AZIO DAVOLI,224,,same_street_outlier,169,169,3516905,222,3516827,226,3516887,99,447.5,Local ANNCSU anchor candidate only; do not apply without human review.
3516923,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3107669,38.9505709,medium,Interpolated civic 82 between same-street anchors 81 and 83.,16.2841628,38.9466924,2340.7,VIA MONSIGNOR AZIO DAVOLI,82,,street_context_mismatch,169,169,3516880,81,3516881,83,3516920,78,137.3,Local ANNCSU anchor candidate only; do not apply without human review.
3539018,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3306953,38.9506407,low,Only one-sided or sparse numeric same-street anchors were available.,16.3488614,38.9838451,4012.3,VIA MONTE BOTTE DONATO,1,,same_street_outlier,10,10,,,3539015,3,3539015,3,4012.3,Local ANNCSU anchor candidate only; do not apply without human review.
3562887,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3458472,38.9829754,low,Only one-sided or sparse numeric same-street anchors were available.,16.3073521,38.9722297,3535.6,VIA MONTE COCUZZO,1,,same_street_outlier,5,5,,,3562888,2,3562889,4,3535.6,Local ANNCSU anchor candidate only; do not apply without human review.
3528189,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3243865,38.9832895,low,Only one-sided or sparse numeric same-street anchors were available.,16.2793954,38.9656556,4355.6,VIA MONTE CONTRO',22,,same_street_outlier,4,4,3528201,20,,,3528191,1,4355.6,Local ANNCSU anchor candidate only; do not apply without human review.
3537740,local_anncsu_anchor,same_street_same_civic_number_anchor,candidate_requires_human_review,16.3002822,38.96423,medium,2 same-street anchor(s) share civic number 1.,16.2527906,38.9204465,6369.6,VIA MONTELLO,1,A,same_street_outlier,7,7,,,,,3537736,13,6315.6,Local ANNCSU anchor candidate only; do not apply without human review.
3521272,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3043238,38.9675729,low,Only one-sided or sparse numeric same-street anchors were available.,16.3198823,38.9728635,1468.1,VIA NAPOLEONE BRUNO RUBERTO,22,,same_street_outlier,11,11,,,3521279,40,3521280,42,1468.1,Local ANNCSU anchor candidate only; do not apply without human review.
3521273,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3020105,38.9660038,low,Only one-sided or sparse numeric same-street anchors were available.,16.2948038,38.9597986,929.7,VIA NAPOLEONE BRUNO RUBERTO,69,,same_street_outlier,11,11,3521271,58,,,3521268,48,929.7,Local ANNCSU anchor candidate only; do not apply without human review.
3513217,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3070913,38.9734808,medium,Interpolated civic 35 between same-street anchors 32 and 37.,16.3020761,38.9681944,730.4,VIA NUNZIO,35,,same_street_outlier,13,13,3513223,32,3513224,37,3513220,53,652.3,Local ANNCSU anchor candidate only; do not apply without human review.
3572131,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2894179,38.9686963,medium,Interpolated civic 27 between same-street anchors 25 and 28.,16.2398961,38.9888757,4833.1,VIA OSLAVIA,27,,same_street_outlier,13,13,3572130,25,3572117,28,3572136,29,4382.3,Local ANNCSU anchor candidate only; do not apply without human review.
3523910,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3354403,38.9417856,low,Only one-sided or sparse numeric same-street anchors were available.,16.3161703,38.9722584,3775.9,VIA OSVALDO CERMINARA,22,,same_street_outlier,11,11,3523909,21,,,3523909,21,3775.9,Local ANNCSU anchor candidate only; do not apply without human review.
3515376,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.316264,38.9759614,medium,Interpolated civic 21 between same-street anchors 17 and 23.,16.2837828,38.9651512,3054.5,VIA PALMIERI,21,,same_street_outlier,13,13,3515369,17,3515377,23,3515375,2,2228.7,Local ANNCSU anchor candidate only; do not apply without human review.
3519358,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3238788,38.9396955,low,Only one-sided or sparse numeric same-street anchors were available.,16.2849084,38.9656171,4434.4,VIA PASQUALE D'AMICO,27,,same_street_outlier,5,5,3598536,10,,,3598536,10,4434.4,Local ANNCSU anchor candidate only; do not apply without human review.
3519473,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3129823,38.9582114,low,Only one-sided or sparse numeric same-street anchors were available.,16.3022644,38.9536127,1058.5,VIA PASQUALE PALADINO,1,,same_street_outlier,5,5,,,3519478,6,3519475,14,1058.5,Local ANNCSU anchor candidate only; do not apply without human review.
3518313,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.304059,38.9605376,medium,Interpolated civic 16 between same-street anchors 15 and 17.,16.2533054,38.9207898,6229.1,VIA PIETRO BADOGLIO,16,,same_street_outlier,34,34,3518296,15,3518297,17,3518311,47,5313.9,Local ANNCSU anchor candidate only; do not apply without human review.
3519375,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3355746,38.9374939,low,Only one-sided or sparse numeric same-street anchors were available.,16.3323669,38.933206,551.6,VIA PIETRO MANCINI,2,,street_context_mismatch,15,15,,,3519386,5,3519374,18,551.6,Local ANNCSU anchor candidate only; do not apply without human review.
3519385,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3354464,38.9375742,low,Only one-sided or sparse numeric same-street anchors were available.,16.3338563,38.9367633,164.5,VIA PIETRO MANCINI,3,,street_context_mismatch,15,15,,,3519386,5,3519386,5,164.5,Local ANNCSU anchor candidate only; do not apply without human review.
3514683,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3105742,38.9733948,medium,Interpolated civic 20 between same-street anchors 18 and 24.,16.3038718,38.9672351,897.1,VIA PIRO,20,,same_street_outlier,11,11,3514679,18,3514672,24,3514678,16,840.3,Local ANNCSU anchor candidate only; do not apply without human review.
3538246,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2948842,38.9663042,medium,Interpolated civic 13 between same-street anchors 4 and 15.,16.3068349,38.9690522,1077.4,VIA PODGORA,13,,isolated_point,4,4,3538249,4,3538247,15,3538249,4,917.1,Local ANNCSU anchor candidate only; do not apply without human review.
3562965,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.246128,38.9281687,medium,Interpolated civic 18 between same-street anchors 17 and 19.,16.2432456,38.9259139,353.6,VIA RAZIONALE,18,,street_context_mismatch,40,40,3562943,17,3562944,19,3562942,15,294.6,Local ANNCSU anchor candidate only; do not apply without human review.
3569760,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2790367,38.867848,low,Only one-sided or sparse numeric same-street anchors were available.,16.2451574,38.9264539,7145.9,VIA RE DI PUGLIA,11,,street_context_mismatch,1,1,,,3569758,13,3569758,13,7145.9,Local ANNCSU anchor candidate only; do not apply without human review.
3569759,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2790367,38.867848,low,Only one-sided or sparse numeric same-street anchors were available.,16.2474781,38.9278112,7205.2,VIA RE DI PUGLIA,3,,street_context_mismatch,1,1,,,3569758,13,3569758,13,7205.2,Local ANNCSU anchor candidate only; do not apply without human review.
3538472,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.2811457,38.9653705,low,Only one-sided or sparse numeric same-street anchors were available.,16.2776412,38.867668,10868.3,VIA REGINA ELENA,1,,same_street_outlier,88,88,,,3536383,2,3536384,2,10868.3,Local ANNCSU anchor candidate only; do not apply without human review.
3538479,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2820645,38.9656188,medium,Interpolated civic 18 between same-street anchors 17 and 19.,16.31709,38.97482,3196.2,VIA REGINA ELENA,18,,same_street_outlier,88,88,3538478,17,3536382,19,3538485,28,320.0,Local ANNCSU anchor candidate only; do not apply without human review.
3538590,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2831145,38.9659424,medium,Interpolated civic 62 between same-street anchors 61 and 64.,16.3220679,38.9786318,3651.1,VIA REGINA MARGHERITA,62,,same_street_outlier,81,81,3538589,61,3538549,64,3538600,80,1373.6,Local ANNCSU anchor candidate only; do not apply without human review.
3518288,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3072867,38.9738198,low,Only one-sided or sparse numeric same-street anchors were available.,16.3194662,38.9696298,1151.4,VIA RENO,2,,same_street_outlier,8,8,,,3518289,4,3518286,16,1151.4,Local ANNCSU anchor candidate only; do not apply without human review.
3565020,local_anncsu_anchor,nearest_same_street_numeric_anchor,candidate_requires_human_review,16.3178477,38.9688745,low,Only one-sided or sparse numeric same-street anchors were available.,16.307164,38.9740923,1090.7,VIA RICCARDO LOMBARDI,1,,same_street_outlier,57,57,,,3565068,2,3565031,28,1090.7,Local ANNCSU anchor candidate only; do not apply without human review.
3567261,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3126866,38.9626212,medium,Interpolated civic 78 between same-street anchors 76 and 80.,16.3237045,38.9824183,2398.6,VIA RICCARDO LOMBARDI,78,,same_street_outlier,57,57,3567260,76,3567262,80,3567259,74,483.9,Local ANNCSU anchor candidate only; do not apply without human review.
3514710,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.2985093,38.9617664,medium,Interpolated civic 11 between same-street anchors 9 and 13.,16.3204501,38.9736311,2310.6,VIA ROBERT BADEN POWELL,11,,same_street_outlier,26,26,3514730,9,3514711,13,3514726,49,669.6,Local ANNCSU anchor candidate only; do not apply without human review.
3589433,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3253907,38.9666317,medium,Interpolated civic 40 between same-street anchors 39 and 41.,16.318209,38.978132,1421.5,VIA ROBERTA LANZINO,40,,street_context_mismatch,101,101,3567565,39,3567566,41,3567557,27,199.8,Local ANNCSU anchor candidate only; do not apply without human review.
3526395,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3220053,38.9651057,medium,Interpolated civic 12 between same-street anchors 11 and 13.,16.3159654,38.9759628,1315.3,VIA ROBERTO IL GUISCARDO,12,,same_street_outlier,232,232,3526389,11,3528647,13,3528532,168,402.0,Local ANNCSU anchor candidate only; do not apply without human review.
3530841,local_anncsu_anchor,same_street_civic_number_interpolation,candidate_requires_human_review,16.3252491,38.9519267,medium,Interpolated civic 234 between same-street anchors 232 and 236.,16.2807894,38.9690018,4287.4,VIA ROBERTO IL GUISCARDO,234,,same_street_outlier,232,232,3528560,232,3528561,236,3528532,168,3450.4,Local ANNCSU anchor candidate only; do not apply without human review.
