election_id,round,section_number,list_id,votes,source_doc_id,validation_status,notes
comunali_lamezia_2025,1,59,comunali_lamezia_2025_list_calabria_azzurra,32,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,59,comunali_lamezia_2025_list_forza_italia,47,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,59,comunali_lamezia_2025_list_lega_salvini_calabria,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,59,comunali_lamezia_2025_list_fratelli_d_italia,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_partito_democratico,112,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_movimento_5_stelle,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_azione,43,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_per_vivere_bene,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_era_ora,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,104,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_movimento_indipendenza,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_lamezia_domani,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_noi_moderati,49,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_calabria_azzurra,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_forza_italia,52,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_lega_salvini_calabria,37,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,60,comunali_lamezia_2025_list_fratelli_d_italia,32,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_partito_democratico,77,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_movimento_5_stelle,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_azione,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_per_vivere_bene,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_era_ora,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,128,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_movimento_indipendenza,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_lamezia_domani,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_noi_moderati,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_calabria_azzurra,31,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_forza_italia,66,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_lega_salvini_calabria,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,61,comunali_lamezia_2025_list_fratelli_d_italia,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_partito_democratico,121,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_movimento_5_stelle,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_azione,28,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_per_vivere_bene,72,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_era_ora,21,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,78,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_movimento_indipendenza,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_lamezia_domani,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_noi_moderati,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_calabria_azzurra,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_forza_italia,63,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_lega_salvini_calabria,55,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,62,comunali_lamezia_2025_list_fratelli_d_italia,64,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_partito_democratico,74,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_movimento_5_stelle,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_azione,30,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_per_vivere_bene,71,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_era_ora,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,121,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_movimento_indipendenza,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_lamezia_domani,52,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_noi_moderati,57,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_calabria_azzurra,30,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_forza_italia,68,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_lega_salvini_calabria,66,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,63,comunali_lamezia_2025_list_fratelli_d_italia,64,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_partito_democratico,62,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_movimento_5_stelle,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_azione,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_per_vivere_bene,32,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_era_ora,11,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,83,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_movimento_indipendenza,8,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_lamezia_domani,64,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_noi_moderati,62,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_calabria_azzurra,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_forza_italia,51,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_lega_salvini_calabria,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,64,comunali_lamezia_2025_list_fratelli_d_italia,47,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_partito_democratico,104,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_movimento_5_stelle,23,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_azione,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_per_vivere_bene,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_era_ora,7,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,157,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_movimento_indipendenza,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_lamezia_domani,84,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_noi_moderati,64,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_calabria_azzurra,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_forza_italia,71,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_lega_salvini_calabria,49,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,65,comunali_lamezia_2025_list_fratelli_d_italia,62,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_partito_democratico,62,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_movimento_5_stelle,12,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_azione,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_per_vivere_bene,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_era_ora,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,93,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,13,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_movimento_indipendenza,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_lamezia_domani,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_noi_moderati,60,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_calabria_azzurra,35,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_forza_italia,54,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_lega_salvini_calabria,26,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,66,comunali_lamezia_2025_list_fratelli_d_italia,58,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_partito_democratico,75,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_movimento_5_stelle,15,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_azione,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_per_vivere_bene,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_era_ora,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,164,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_movimento_indipendenza,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_lamezia_domani,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_noi_moderati,55,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_calabria_azzurra,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_forza_italia,63,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_lega_salvini_calabria,40,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,67,comunali_lamezia_2025_list_fratelli_d_italia,80,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_partito_democratico,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_movimento_5_stelle,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_azione,36,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_per_vivere_bene,68,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_era_ora,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,79,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_movimento_indipendenza,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_lamezia_domani,44,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_noi_moderati,53,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_calabria_azzurra,24,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_forza_italia,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_lega_salvini_calabria,20,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,68,comunali_lamezia_2025_list_fratelli_d_italia,65,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_partito_democratico,83,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_movimento_5_stelle,5,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_azione,21,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_per_vivere_bene,63,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_era_ora,16,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,101,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,29,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_movimento_indipendenza,2,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_lamezia_domani,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_noi_moderati,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_calabria_azzurra,45,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_forza_italia,70,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_lega_salvini_calabria,34,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,69,comunali_lamezia_2025_list_fratelli_d_italia,56,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_partito_democratico,38,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_movimento_5_stelle,14,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_azione,27,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_per_vivere_bene,40,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_era_ora,6,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,155,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_movimento_indipendenza,9,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_lamezia_domani,67,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_noi_moderati,59,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=10
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_calabria_azzurra,17,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=11
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_forza_italia,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=12
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_lega_salvini_calabria,26,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=13
comunali_lamezia_2025,1,70,comunali_lamezia_2025_list_fratelli_d_italia,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=14
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_partito_democratico,46,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=1
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_movimento_5_stelle,18,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=2
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_azione,41,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=3
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_per_vivere_bene,42,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=4
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_era_ora,10,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=5
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_gianpaolo_bevilacqua_sindaco_del_popolo,205,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=6
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_l_italia_del_meridione_lamezia_nel_cuore,19,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=7
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_movimento_indipendenza,22,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=8
comunali_lamezia_2025,1,71,comunali_lamezia_2025_list_lamezia_domani,50,maggioli_2025_sections_lists_xml,extracted_pending_totals_validation,maggioli_list_number=9
