election_id,section_number,list_number,council_candidate_number,preference_votes,source_doc_id,validation_status,notes
comunali_lamezia_2025,26,13,22,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,26,13,23,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,26,13,24,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,1,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,3,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,4,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,5,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,6,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,7,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,8,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,10,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,11,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,13,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,14,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,15,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,17,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,18,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,19,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,20,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,21,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,22,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,23,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,27,13,24,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,1,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,2,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,3,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,4,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,5,10,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,6,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,8,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,10,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,11,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,13,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,14,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,15,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,17,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,18,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,19,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,21,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,22,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,23,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,28,13,24,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,1,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,3,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,4,6,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,5,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,6,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,8,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,10,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,11,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,13,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,14,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,15,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,17,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,18,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,19,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,21,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,22,6,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,23,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,29,13,24,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,1,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,3,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,4,6,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,5,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,6,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,7,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,8,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,10,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,11,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,13,7,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,14,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,15,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,17,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,18,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,19,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,21,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,22,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,23,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,30,13,24,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,1,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,3,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,4,9,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,5,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,6,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,8,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,10,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,11,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,12,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,13,17,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,14,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,15,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,16,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,17,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,18,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,19,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,21,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,22,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,23,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,31,13,24,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,1,24,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,3,6,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,4,14,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,5,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,6,9,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,8,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,10,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,11,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,13,20,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,14,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,15,7,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,16,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,17,11,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,18,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,19,16,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,21,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,22,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,23,21,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,32,13,24,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,1,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,3,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,4,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,5,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,6,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,8,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,10,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,11,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,13,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,14,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,15,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,17,9,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,18,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,19,14,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,21,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,22,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,23,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,33,13,24,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,1,11,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,3,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,4,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,5,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,6,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,8,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,10,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,11,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,13,7,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,14,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,15,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,16,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,17,11,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,18,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,19,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,21,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,22,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,23,14,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,34,13,24,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,1,10,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,2,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,3,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,4,18,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,5,14,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,6,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,8,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,10,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,11,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,12,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,13,7,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,14,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,15,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,17,10,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,18,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,19,10,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,20,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,21,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,22,6,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,23,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,35,13,24,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,1,14,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,2,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,3,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,4,9,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,5,9,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,6,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,7,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,8,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,10,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,11,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,12,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,13,17,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,14,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,15,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,16,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,17,11,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,18,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,19,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,20,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,21,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,22,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,23,15,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,36,13,24,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,1,11,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,2,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,3,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,4,5,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,5,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,6,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,7,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,8,1,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,9,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,10,3,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,11,4,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,12,0,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,13,8,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,14,2,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
comunali_lamezia_2025,37,13,15,15,maggioli_2025_preferences_section_l13_xml,extracted_pending_totals_validation,
