rule_id,election_id,section_number,polling_place,street_rule_raw,street_name_raw,street_name_normalised,civic_rule_raw,civic_from,civic_to,civic_parity,includes_snc,source_page,extraction_confidence,notes
electoral_2025_s09_002,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA TRENTO,VIA TRENTO,VIA TRENTO,,,,,false,4,high,
electoral_2025_s09_003,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA E. FERMI,VIA E. FERMI,VIA E FERMI,,,,,false,4,high,
electoral_2025_s09_004,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",PIAZZA E. BORELLI (MED. D'ORO),PIAZZA E. BORELLI (MED. D'ORO),PIAZZA E BORELLI MED D ORO,,,,,false,4,high,
electoral_2025_s09_005,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",PIAZZA MED. D'ORO F.LLI PORCELLI,PIAZZA MED. D'ORO F.LLI PORCELLI,PIAZZA MED D ORO FRATELLI PORCELLI,,,,,false,4,high,
electoral_2025_s09_006,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",PIAZZA SANTA MARIA MAGGIORE,PIAZZA SANTA MARIA MAGGIORE,PIAZZA SANTA MARIA MAGGIORE,,,,,false,4,high,
electoral_2025_s09_007,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA A. ANILE,VIA A. ANILE,VIA A ANILE,,,,,false,4,high,
electoral_2025_s09_008,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA MONTENERO,VIA MONTENERO,VIA MONTENERO,,,,,false,4,high,
electoral_2025_s09_009,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA GALVANI,VIA GALVANI,VIA GALVANI,,,,,false,4,high,
electoral_2025_s09_010,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA E VICO S. MARIA,VIA E VICO S. MARIA,VIA E VICO S MARIA,,,,,false,4,high,
electoral_2025_s09_011,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA L. DA VINCI,VIA L. DA VINCI,VIA L DA VINCI,,,,,false,4,high,
electoral_2025_s09_012,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA E VICO CAP. MANFREDI,VIA E VICO CAP. MANFREDI,VIA E VICO CAP MANFREDI,,,,,false,4,high,
electoral_2025_s09_013,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",PIAZZA DELLA REPUBBLICA,PIAZZA DELLA REPUBBLICA,PIAZZA DELLA REPUBBLICA,,,,,false,4,high,
electoral_2025_s09_014,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA SS. ROSARIO,VIA SS. ROSARIO,VIA SS ROSARIO,,,,,false,4,high,
electoral_2025_s09_015,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA SANTA BERNADETTE,VIA SANTA BERNADETTE,VIA SANTA BERNADETTE,,,,,false,4,high,
electoral_2025_s09_016,comunali_lamezia_2025,9,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 2",VIA C. ARDITO,VIA C. ARDITO,VIA C ARDITO,,,,,false,4,high,
electoral_2025_s10_001,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",SALITA E RAMPA MANCINI,SALITA E RAMPA MANCINI,SALITA E RAMPA MANCINI,,,,,false,4,high,
electoral_2025_s10_002,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA E SALITA CARCERI,VIA E SALITA CARCERI,VIA E SALITA CARCERI,,,,,false,4,high,
electoral_2025_s10_003,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA GRAPPA,VIA GRAPPA,VIA GRAPPA,,,,,false,4,high,
electoral_2025_s10_004,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA A. D'IPPOLITO,VIA A. D'IPPOLITO,VIA A D IPPOLITO,,,,,false,4,high,
electoral_2025_s10_005,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA E VICO U. DE MEDICI,VIA E VICO U. DE MEDICI,VIA E VICO U DE MEDICI,,,,,false,5,high,
electoral_2025_s10_006,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA - VICHI E LARGHETTO TREMPA,VIA - VICHI E LARGHETTO TREMPA,VIA VICHI E LARGHETTO TREMPA,,,,,false,5,high,
electoral_2025_s10_007,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VICO E LARGHETTO SAN FRANCESCO,VICO E LARGHETTO SAN FRANCESCO,VICO E LARGHETTO SAN FRANCESCO,,,,,false,5,high,
electoral_2025_s10_008,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA PALMIERI,VIA PALMIERI,VIA PALMIERI,,,,,false,5,high,
electoral_2025_s10_009,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA E VICO CALIA,VIA E VICO CALIA,VIA E VICO CALIA,,,,,false,5,high,
electoral_2025_s10_010,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA R. MATARAZZO,VIA R. MATARAZZO,VIA R MATARAZZO,,,,,false,5,high,
electoral_2025_s10_011,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA I. D'IPPOLITO,VIA I. D'IPPOLITO,VIA I D IPPOLITO,,,,,false,5,high,
electoral_2025_s10_012,comunali_lamezia_2025,10,"EDIFICIO SCOLASTICO ""MAGG. PERRI"" | Ubicato in VIA ADIGE 1 1",VIA MARSALA,VIA MARSALA,VIA MARSALA,,,,,false,5,high,
electoral_2025_s11_001,comunali_lamezia_2025,11,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 1 2",VIA F. VIRGILLO,VIA F. VIRGILLO,VIA F VIRGILLO,,,,,false,5,high,
electoral_2025_s11_002,comunali_lamezia_2025,11,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 1 2",VIALE E TRAVERSE I MAGGIO,VIALE E TRAVERSE I MAGGIO,VIALE E TRAVERSE I MAGGIO,,,,,false,5,high,
electoral_2025_s11_003,comunali_lamezia_2025,11,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 1 2",VIA F. COLELLI,VIA F. COLELLI,VIA F COLELLI,,,,,false,5,high,
electoral_2025_s12_001,comunali_lamezia_2025,12,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 1 2",VIA T. M. FUSCO,VIA T. M. FUSCO,VIA T M FUSCO,,,,,false,5,high,
electoral_2025_s12_002,comunali_lamezia_2025,12,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 1 2",VIA A. MISIANI,VIA A. MISIANI,VIA A MISIANI,,,,,false,5,high,
electoral_2025_s12_003,comunali_lamezia_2025,12,"SCUOLA MEDIA STATALE ""PITAGORA"" | Ubicato in VIALE I MAGGIO 1 2",VIA GALLI,VIA GALLI,VIA GALLI,,,,,false,5,high,
electoral_2025_s13_001,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA C. COLOMBO,VIA C. COLOMBO,VIA C COLOMBO,,,,,false,5,high,
electoral_2025_s13_002,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA CARLA MARIA TALARICO,VIA CARLA MARIA TALARICO,VIA CARLA MARIA TALARICO,,,,,false,5,high,
electoral_2025_s13_003,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA ADIGE,VIA ADIGE,VIA ADIGE,,,,,false,5,high,
electoral_2025_s13_004,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA ADDA,VIA ADDA,VIA ADDA,,,,,false,5,high,
electoral_2025_s13_005,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA BACHELET,VIA BACHELET,VIA BACHELET,,,,,false,5,high,
electoral_2025_s13_006,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA G. SCARDAMAGLIA,VIA G. SCARDAMAGLIA,VIA G SCARDAMAGLIA,,,,,false,5,high,
electoral_2025_s13_007,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIALE MICHELANGELO,VIALE MICHELANGELO,VIALE MICHELANGELO,,,,,false,5,high,
electoral_2025_s13_008,comunali_lamezia_2025,13,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA A. VOLTA,VIA A. VOLTA,VIA A VOLTA,,,,,false,5,high,
electoral_2025_s14_001,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA GEN. C. A. DALLA CHIESA,VIA GEN. C. A. DALLA CHIESA,VIA GEN C A DALLA CHIESA,,,,,false,5,high,
electoral_2025_s14_002,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA FEDERICO NICOTERA,VIA FEDERICO NICOTERA,VIA FEDERICO NICOTERA,,,,,false,5,high,
electoral_2025_s14_003,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",C.DA TORRICELLI,C.DA TORRICELLI,CONTRADA TORRICELLI,,,,,false,5,high,
electoral_2025_s14_004,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",PIAZZETTA NICASTRO,PIAZZETTA NICASTRO,PIAZZETTA NICASTRO,,,,,false,5,high,
electoral_2025_s14_005,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA METAURO,VIA METAURO,VIA METAURO,,,,,false,5,high,
electoral_2025_s14_006,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA SARNO,VIA SARNO,VIA SARNO,,,,,false,5,high,
electoral_2025_s14_007,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA E C.DA CAVALLERIZZA,VIA E C.DA CAVALLERIZZA,VIA E CONTRADA CAVALLERIZZA,,,,,false,5,high,
electoral_2025_s14_008,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA TIMAVO,VIA TIMAVO,VIA TIMAVO,,,,,false,5,high,
electoral_2025_s14_009,comunali_lamezia_2025,14,"LICEO CLASSICO ""FIORENTINO"" | Ubicato in VIA L. DA VINCI 1 2",VIA TAGLIAMENTO,VIA TAGLIAMENTO,VIA TAGLIAMENTO,,,,,false,6,high,
electoral_2025_s15_001,comunali_lamezia_2025,15,ITG - POLO TECNOLOGICO PTIAA | Ubicato in VIA S. MICELI 1 2,VIA S. MICELI NUMERI DISPARI,VIA S. MICELI,VIA S MICELI,NUMERI DISPARI,,,odd,false,6,high,
electoral_2025_s15_002,comunali_lamezia_2025,15,ITG - POLO TECNOLOGICO PTIAA | Ubicato in VIA S. MICELI 1 2,VIA DEI PATRIOTI NICASTRESI,VIA DEI PATRIOTI NICASTRESI,VIA DEI PATRIOTI NICASTRESI,,,,,false,6,high,
electoral_2025_s15_003,comunali_lamezia_2025,15,ITG - POLO TECNOLOGICO PTIAA | Ubicato in VIA S. MICELI 1 2,VIA P. MATTARELLA,VIA P. MATTARELLA,VIA P MATTARELLA,,,,,false,6,high,
electoral_2025_s16_001,comunali_lamezia_2025,16,ITG - POLO TECNOLOGICO PTIAA | Ubicato in VIA S. MICELI 1 2,VIA S.MICELI NUMERI PARI E SNC,VIA S.MICELI,VIA S MICELI,NUMERI PARI E SNC,,,even,true,6,high,
electoral_2025_s17_001,comunali_lamezia_2025,17,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 1",VIA FRANCESCO FERLAINO DAL N. 7/A AL N 7/R.,VIA FRANCESCO FERLAINO,VIA FRANCESCO FERLAINO,DAL N. 7/A AL N 7/R.,7,7,odd,false,6,high,
electoral_2025_s17_002,comunali_lamezia_2025,17,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 1",VIA CALATAFIMI,VIA CALATAFIMI,VIA CALATAFIMI,,,,,false,6,high,
electoral_2025_s17_003,comunali_lamezia_2025,17,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 1",VIALE E TRAVERSE DEI MILLE,VIALE E TRAVERSE DEI MILLE,VIALE E TRAVERSE DEI MILLE,,,,,false,6,high,
electoral_2025_s17_004,comunali_lamezia_2025,17,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 1",VIA B. MUSOLINO,VIA B. MUSOLINO,VIA B MUSOLINO,,,,,false,6,high,
electoral_2025_s17_005,comunali_lamezia_2025,17,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 1",C.DA COLADARCI,C.DA COLADARCI,CONTRADA COLADARCI,,,,,false,6,high,
electoral_2025_s18_001,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA MONS. G. T. PERRONE,VIA MONS. G. T. PERRONE,VIA MONS G T PERRONE,,,,,false,6,high,
electoral_2025_s18_002,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",C.DA CANNITELLO,C.DA CANNITELLO,CONTRADA CANNITELLO,,,,,false,6,high,
electoral_2025_s18_003,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",C.DA CANNETO COLA,C.DA CANNETO COLA,CONTRADA CANNETO COLA,,,,,false,6,high,
electoral_2025_s18_004,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",TRAV. LATO DESTRO VIA G. MARCONI,TRAV. LATO DESTRO VIA G. MARCONI,TRAV LATO DESTRO VIA G MARCONI,,,,,false,6,high,
electoral_2025_s18_005,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA G. DA FIORE,VIA G. DA FIORE,VIA G DA FIORE,,,,,false,6,high,
electoral_2025_s18_006,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA G. MARCONI (DAL 2 AL 88),VIA G. MARCONI,VIA G MARCONI,(DAL 2 AL 88),2,88,even,false,6,high,
electoral_2025_s18_007,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA LUIGI DI SARRO,VIA LUIGI DI SARRO,VIA LUIGI DI SARRO,,,,,false,6,high,
electoral_2025_s18_008,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA MONS. E. GIAMBRO,VIA MONS. E. GIAMBRO,VIA MONS E GIAMBRO,,,,,false,6,high,
electoral_2025_s18_009,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",C.DA CANNETO MORELLI,C.DA CANNETO MORELLI,CONTRADA CANNETO MORELLI,,,,,false,6,high,
electoral_2025_s18_010,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA MONS. R. LUISI,VIA MONS. R. LUISI,VIA MONS R LUISI,,,,,false,6,high,
electoral_2025_s18_011,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA PAOLO VI,VIA PAOLO VI,VIA PAOLO VI,,,,,false,6,high,
electoral_2025_s18_012,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA PIO XII,VIA PIO XII,VIA PIO XII,,,,,false,6,high,
electoral_2025_s18_013,comunali_lamezia_2025,18,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA - TRAVERSE E C.DA SCIRO',VIA - TRAVERSE E C.DA SCIRO',VIA TRAVERSE E CONTRADA SCIRO,,,,,false,6,high,
electoral_2025_s19_001,comunali_lamezia_2025,19,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA INNOCENZO IX,VIA INNOCENZO IX,VIA INNOCENZO IX,,,,,false,6,high,
electoral_2025_s19_002,comunali_lamezia_2025,19,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA G. TOMAINO,VIA G. TOMAINO,VIA G TOMAINO,,,,,false,6,high,
electoral_2025_s19_003,comunali_lamezia_2025,19,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",TRAV. LATO SINISTRO VIA G. MARCONI,TRAV. LATO SINISTRO VIA G. MARCONI,TRAV LATO SINISTRO VIA G MARCONI,,,,,false,6,high,
electoral_2025_s19_004,comunali_lamezia_2025,19,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA G. MARCONI (DAL N.1 AL N.245),VIA G. MARCONI,VIA G MARCONI,(DAL N.1 AL N.245),1,245,odd,false,6,high,
electoral_2025_s19_005,comunali_lamezia_2025,19,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA A. MORO,VIA A. MORO,VIA A MORO,,,,,false,6,high,
electoral_2025_s19_006,comunali_lamezia_2025,19,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA MARCELLO II (PAPA),VIA MARCELLO II (PAPA),VIA MARCELLO II PAPA,,,,,false,7,high,
electoral_2025_s20_001,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA - RIONE E C.DA RAZIONALE,VIA - RIONE E C.DA RAZIONALE,VIA RIONE E CONTRADA RAZIONALE,,,,,false,7,high,
electoral_2025_s20_002,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA THOMAS EDISON,VIA THOMAS EDISON,VIA THOMAS EDISON,,,,,false,7,high,
electoral_2025_s20_003,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",C.DA NOCE,C.DA NOCE,CONTRADA NOCE,,,,,false,7,high,
electoral_2025_s20_004,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA UGO AMALDI,VIA UGO AMALDI,VIA UGO AMALDI,,,,,false,7,high,
electoral_2025_s20_005,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA TALETE DA N. 3 A N. 25,VIA TALETE,VIA TALETE,DA N. 3 A N. 25,3,25,odd,false,7,high,
electoral_2025_s20_006,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA E C.DA PIRO,VIA E C.DA PIRO,VIA E CONTRADA PIRO,,,,,false,7,high,
electoral_2025_s20_007,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",C.DA BENEFICIO,C.DA BENEFICIO,CONTRADA BENEFICIO,,,,,false,7,high,
electoral_2025_s20_008,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA GIOVANNI ALDINI,VIA GIOVANNI ALDINI,VIA GIOVANNI ALDINI,,,,,false,7,high,
electoral_2025_s20_009,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA ISAAC NEWTON,VIA ISAAC NEWTON,VIA ISAAC NEWTON,,,,,false,7,high,
electoral_2025_s20_010,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA A. MEUCCI,VIA A. MEUCCI,VIA A MEUCCI,,,,,false,7,high,
electoral_2025_s20_011,comunali_lamezia_2025,20,"SCUOLA MEDIA STATALE ""A. MANZONI"" | Ubicato in VIA F. FERLAINO 1 2",VIA ZANGARI VINCENZO,VIA ZANGARI VINCENZO,VIA ZANGARI VINCENZO,,,,,false,7,high,
electoral_2025_s21_001,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA C. DE CADORNA,VIA C. DE CADORNA,VIA C DE CADORNA,,,,,false,7,high,
electoral_2025_s21_002,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA OCINARO,VIA OCINARO,VIA OCINARO,,,,,false,7,high,
electoral_2025_s21_003,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA TERINA,VIA TERINA,VIA TERINA,,,,,false,7,high,
electoral_2025_s21_004,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA S. GUZZI,VIA S. GUZZI,VIA S GUZZI,,,,,false,7,high,
electoral_2025_s21_005,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA MONS. MAIOLO,VIA MONS. MAIOLO,VIA MONS MAIOLO,,,,,false,7,high,
electoral_2025_s21_006,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA MONS. GATTI,VIA MONS. GATTI,VIA MONS GATTI,,,,,false,7,high,
electoral_2025_s21_007,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA FORMITI,VIA FORMITI,VIA FORMITI,,,,,false,7,high,
electoral_2025_s21_008,comunali_lamezia_2025,21,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA DUCA D'AOSTA,VIA DUCA D'AOSTA,VIA DUCA D AOSTA,,,,,false,7,high,
electoral_2025_s22_001,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA F. TRAMONTE E P. CRISTIANO,VIA F. TRAMONTE E P. CRISTIANO,VIA F TRAMONTE E P CRISTIANO,,,,,false,7,high,
electoral_2025_s22_002,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA EMILIA,VIA EMILIA,VIA EMILIA,,,,,false,7,high,
electoral_2025_s22_003,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA ABRUZZI,VIA ABRUZZI,VIA ABRUZZI,,,,,false,7,high,
electoral_2025_s22_004,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA UMBRIA,VIA UMBRIA,VIA UMBRIA,,,,,false,7,high,
electoral_2025_s22_005,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA PUGLIE,VIA PUGLIE,VIA PUGLIE,,,,,false,7,high,
electoral_2025_s22_006,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA MARCHE,VIA MARCHE,VIA MARCHE,,,,,false,7,high,
electoral_2025_s22_007,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA CAMPANIA,VIA CAMPANIA,VIA CAMPANIA,,,,,false,7,high,
electoral_2025_s22_008,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VICO TRASIMENO,VICO TRASIMENO,VICO TRASIMENO,,,,,false,7,high,
electoral_2025_s22_009,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA LIPARI,VIA LIPARI,VIA LIPARI,,,,,false,7,high,
electoral_2025_s22_010,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA SARDEGNA,VIA SARDEGNA,VIA SARDEGNA,,,,,false,7,high,
electoral_2025_s22_011,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA FRIULI,VIA FRIULI,VIA FRIULI,,,,,false,7,high,
electoral_2025_s22_012,comunali_lamezia_2025,22,"EDIFICIO SCOLASTICO ""BELLA"" | Ubicato in FRAZIONE BELLA 1 1",VIA E VICO G.SALADINI,VIA E VICO G.SALADINI,VIA E VICO G SALADINI,,,,,false,7,high,
